Opérateur;Année;Filière;Consommation Agriculture (MWh);Nombre de points Agriculture;Nombre de mailles secretisées (agriculture);Indique qualité Agriculture;Consommation Industrie (MWh);Nombre de points Industrie;Nombre de mailles secretisées (industrie);Indice qualité Industrie;Consommation Tertiaire  (MWh);Nombre de points Tertiaire;Nombre de mailles secretisées (tertiaire);Indice qualité Tertiaire;Consommation Résidentiel  (MWh);Nombre de points Résidentiel;Nombre de mailles secretisées (résidentiel);Indice qualité Résidentiel;Thermosensibilité (MWh/degré-jour);Part Thermosensible;Consommation Secteur Inconnu (MWh);Nombre de points Secteur Inconnu;Nombre de mailles secretisées (secteur inconnu);Indice qualité Non Affecté;Code Commune;Libellé Commune;Code EPCI;Libellé EPCI;Code Département;Libellé Département;Code Région;Libellé Région;id_filiere;Consommation totale (MWh);Code_postal
Enedis;2019;Electricité;489.847771546302;13;0;0.772;28977.633315086;6;1;1.0;234.672663242441;23;0;0.724;1361.28368211219;230;0;0.753;0.0;0.0;76.2223660580317;3;0;0.827;53061;Charchigné;200055887;CC Mayenne Communauté;53;Mayenne;52;Pays de la Loire;100;31139.659798044962;53250
Enedis;2019;Electricité;271.335789778613;15;0;0.876;193.898417502363;1;1;0.923;127.890820696961;18;0;0.877;1521.20939791941;196;0;0.773;0.0;0.0;0.0;0;1;0.0;53063;Châtelain;245300447;CC du Pays de Château-Gontier;53;Mayenne;52;Pays de la Loire;100;2114.334425897347;53200
Enedis;2019;Electricité;1119.75295322895;44;0;0.848;181.407829300066;4;0;0.916;443.319233449914;39;0;0.82;2814.21716646523;516;0;0.788;0.411871357;24.1;0.0;0;1;0.0;53064;Châtillon-sur-Colmont;245300389;CC du Bocage Mayennais;53;Mayenne;52;Pays de la Loire;100;4558.69718244416;53100
Enedis;2019;Electricité;231.775645328324;16;0;0.475;0.0;0;0;0.0;0.0;0;1;0.0;491.293368088054;136;0;0.38;0.0;0.0;0.0;0;0;0.0;53069;Chevaigné-du-Maine;200042182;CC du Mont des Avaloirs;53;Mayenne;52;Pays de la Loire;100;723.0690134163781;53250
Enedis;2019;Electricité;475.77118063798;38;0;0.876;0.0;0;1;0.0;194.017042844813;19;0;0.862;1430.332221262;240;0;0.759;0.0;0.0;0.0;0;1;0.0;53071;Colombiers-du-Plessis;245300389;CC du Bocage Mayennais;53;Mayenne;52;Pays de la Loire;100;2100.120444744793;53120
Enedis;2019;Electricité;867.994918586226;31;0;0.805;77.5946666666667;2;1;1.0;306.361020371425;29;0;0.744;3682.38638291867;498;0;0.787;0.0;0.0;89.3456880481903;7;0;0.958;53072;Commer;200055887;CC Mayenne Communauté;53;Mayenne;52;Pays de la Loire;100;5023.682676591177;53470
Enedis;2019;Electricité;1041.77003336451;36;0;0.871;0.0;0;1;0.0;167.37268072598;24;0;0.837;2434.22436880657;333;0;0.78;0.0;0.0;0.0;0;0;0.0;53074;Contest;200055887;CC Mayenne Communauté;53;Mayenne;52;Pays de la Loire;100;3643.36708289706;53100
Enedis;2019;Electricité;523.862684010257;18;0;0.771;0.0;0;1;0.0;213.696897114765;27;0;0.844;2449.60875438737;322;0;0.789;0.0;0.0;59.3819811219864;7;0;0.498;53078;Coudray;245300447;CC du Pays de Château-Gontier;53;Mayenne;52;Pays de la Loire;100;3246.5503166343783;53200
Enedis;2019;Electricité;273.269167758785;11;0;0.9;0.0;0;1;0.0;105.81362765924;12;0;0.656;731.346325438239;101;0;0.778;0.0;0.0;154.263436727248;3;0;0.848;53087;La Cropte;245300223;CC du Pays de Meslay-Grez;53;Mayenne;52;Pays de la Loire;100;1264.692557583512;53170
Enedis;2019;Electricité;885.130003045542;42;0;0.495;108.5855;1;1;1.0;453.760594939294;38;0;0.441;2645.51580545075;405;0;0.407;0.0;0.0;174.403171758181;10;0;0.38;53088;Cuillé;200048551;CC du Pays de Craon;53;Mayenne;52;Pays de la Loire;100;4267.395075193767;53540
Enedis;2019;Electricité;2235.64534723309;52;0;0.739;1.33803452258589;1;1;0.924;454.933154334143;25;0;0.718;1291.32602824787;238;0;0.632;0.0;0.0;201.545881098647;7;0;0.645;53091;Désertines;245300389;CC du Bocage Mayennais;53;Mayenne;52;Pays de la Loire;100;4184.788445436336;53190
Enedis;2019;Electricité;521.657170607849;23;0;0.721;1625.8613418786;14;0;0.926;1345.76162166148;87;0;0.823;5584.12938741305;930;0;0.828;0.98797427;24.6;372.084500501025;17;0;0.886;53094;Entrammes;200083392;CA Laval Agglomération;53;Mayenne;52;Pays de la Loire;100;9449.494022062003;53260
Enedis;2019;Electricité;1642.89553919862;56;0;0.779;14042.3985722436;58;0;0.807;10739.4047374104;321;0;0.716;17045.5822439572;2829;1;0.685;3.443478593;33.2;539.346210147352;54;1;0.662;53096;Ernée;245300355;CC de l'Ernée;53;Mayenne;52;Pays de la Loire;100;44009.62730295717;53500
Enedis;2019;Electricité;20.062;1;1;1.0;71.7451001002345;6;0;0.593;344.964565010214;35;0;0.792;3249.36170570539;457;0;0.819;0.0;0.0;0.0;0;1;0.0;53099;Forcé;200083392;CA Laval Agglomération;53;Mayenne;52;Pays de la Loire;100;3686.133370815838;53260
Enedis;2019;Electricité;299.982789841546;13;0;0.462;0.0;0;1;0.0;0.0;0;1;0.0;516.742541533925;71;0;0.373;0.0;0.0;0.0;0;1;0.0;53102;Gastines;200048551;CC du Pays de Craon;53;Mayenne;52;Pays de la Loire;100;816.7253313754709;53540
Enedis;2019;Electricité;922.507635660178;31;0;0.825;55.5756855312987;1;1;0.912;808.063225814683;60;0;0.776;4135.00341506401;539;0;0.807;0.728956939;24.5;53.1876263952765;6;0;0.847;53104;Gennes-Longuefuye;245300447;CC du Pays de Château-Gontier;53;Mayenne;52;Pays de la Loire;100;5974.337588465447;53200/53200
Enedis;2019;Electricité;0.0;0;1;0.0;275.969335409828;2;0;0.969;1524.24558307127;30;0;0.511;1728.96756765817;246;0;0.436;0.0;0.0;0.0;0;1;0.0;53108;La Gravelle;200083392;CA Laval Agglomération;53;Mayenne;52;Pays de la Loire;100;3529.182486139268;53410
Enedis;2019;Electricité;512.478184566843;26;0;0.703;168.424215993778;2;1;0.904;3714.09106017209;68;0;0.864;3163.52817251906;450;0;0.79;0.0;0.0;106.485890025801;16;0;0.828;53110;Grez-en-Bouère;245300223;CC du Pays de Meslay-Grez;53;Mayenne;52;Pays de la Loire;100;7665.007523277572;53290
Enedis;2019;Electricité;71.7091004156219;8;0;0.734;9.577;1;0;1.0;0.0;0;1;0.0;658.138701636576;121;0;0.77;0.0;0.0;0.0;0;1;0.0;53114;Hardanges;200055887;CC Mayenne Communauté;53;Mayenne;52;Pays de la Loire;100;739.424802052198;53640
Enedis;2019;Electricité;529.40773673341;21;0;0.816;0.0;0;0;0.0;0.0;0;1;0.0;1034.98617534366;154;0;0.708;0.0;0.0;0.0;0;0;0.0;53115;Hercé;245300389;CC du Bocage Mayennais;53;Mayenne;52;Pays de la Loire;100;1564.3939120770701;53120
Enedis;2019;Electricité;229.007907671754;17;0;0.855;0.0;0;0;0.0;105.073715176333;13;0;0.847;1349.07028964374;195;0;0.802;0.0;0.0;71.3349006971297;3;0;0.557;53117;Houssay;245300447;CC du Pays de Château-Gontier;53;Mayenne;52;Pays de la Loire;100;1754.4868131889566;53360
Enedis;2019;Electricité;606.244312212727;33;0;0.504;13141.8211268501;13;0;0.774;1538.11529893905;80;0;0.416;4186.41082022574;773;0;0.413;0.976174496;38.4;208.563915389997;17;0;0.48;53121;Javron-les-Chapelles;200042182;CC du Mont des Avaloirs;53;Mayenne;52;Pays de la Loire;100;19681.155473617615;53250/53250
Enedis;2019;Electricité;2342.03986016477;88;0;0.604;2045.70907572594;13;0;0.655;797.939931379448;54;0;0.566;3770.5126205564;580;0;0.505;0.676153978;29.5;165.187212594939;5;0;0.535;53123;Juvigné;245300355;CC de l'Ernée;53;Mayenne;52;Pays de la Loire;100;9121.388700421498;53380
Enedis;2019;Electricité;2167.09890262306;87;0;0.75;593.484;2;1;1.0;290.744359830297;36;0;0.674;2738.44175605975;468;0;0.61;0.0;0.0;0.0;0;1;0.0;53126;Larchamp;245300355;CC de l'Ernée;53;Mayenne;52;Pays de la Loire;100;5789.769018513107;53220
Enedis;2019;Electricité;480.798657902033;22;0;0.812;0.0;0;1;0.0;63.7242493379909;15;0;0.832;740.086794411874;141;0;0.749;0.0;0.0;0.0;0;1;0.0;53132;Levaré;245300389;CC du Bocage Mayennais;53;Mayenne;52;Pays de la Loire;100;1284.609701651898;53120
Enedis;2019;Electricité;1061.89864160513;36;0;0.851;0.0;0;1;0.0;1960.8273879041;38;0;0.802;3638.61202553176;484;0;0.805;0.0;0.0;0.0;0;1;0.0;53136;La Roche-Neuville;245300447;CC du Pays de Château-Gontier;53;Mayenne;52;Pays de la Loire;100;6661.33805504099;53200/53360
Enedis;2019;Electricité;1358.85559060396;45;0;0.526;813.764295883846;11;0;0.778;2357.09471169558;91;0;0.516;7380.55944527393;1069;0;0.443;1.781110329;33.6;626.971359783947;33;0;0.475;53137;Loiron-Ruillé;200083392;CA Laval Agglomération;53;Mayenne;52;Pays de la Loire;100;12537.245403241262;53320/53320
Enedis;2019;Electricité;80.6403185863412;6;0;0.9;0.0;0;1;0.0;369.068535763486;30;0;0.86;3121.41892794822;426;0;0.796;0.0;0.0;0.0;0;1;0.0;53141;Louvigné;200083392;CA Laval Agglomération;53;Mayenne;52;Pays de la Loire;100;3571.127782298047;53210
Enedis;2019;Electricité;339.350104979612;11;0;0.829;18.1340508312989;1;1;0.904;163.223;1;1;1.0;679.756837875441;93;0;0.73;0.0;0.0;0.0;0;1;0.0;53148;Mée;200048551;CC du Pays de Craon;53;Mayenne;52;Pays de la Loire;100;1200.4639936863518;53400
Enedis;2019;Electricité;514.394403218618;31;0;0.801;0.0;0;1;0.0;289.067115510293;38;0;0.881;2947.77749877726;407;0;0.79;0.0;0.0;0.0;0;1;0.0;53150;Ménil;245300447;CC du Pays de Château-Gontier;53;Mayenne;52;Pays de la Loire;100;3751.239017506171;53200
Enedis;2019;Electricité;877.642701086361;29;0;0.591;167.861163176616;6;0;0.655;694.997623512309;41;0;0.625;2850.0886893936;404;0;0.543;0.0;0.0;419.106665893289;20;0;0.583;53151;Méral;200048551;CC du Pays de Craon;53;Mayenne;52;Pays de la Loire;100;5009.696843062175;53230
Enedis;2019;Electricité;273.285313133082;13;0;0.519;0.0;0;1;0.0;417.612702123111;24;0;0.436;1846.27564317314;288;0;0.382;0.0;0.0;158.619453593972;7;0;0.508;53153;Mézangers;200033298;CC des Coëvrons;53;Mayenne;52;Pays de la Loire;100;2695.793112023305;53600
Enedis;2019;Electricité;320.037308519351;16;0;0.85;89.5170559407514;2;0;0.888;399.774933623105;41;0;0.787;3740.91562088991;534;0;0.769;0.717226196;26.7;0.0;0;1;0.0;53157;Montigné-le-Brillant;200083392;CA Laval Agglomération;53;Mayenne;52;Pays de la Loire;100;4550.244918973117;53970
Enedis;2019;Electricité;1732.39936935719;66;0;0.478;7936.09199523824;21;0;0.804;2483.31574169442;162;0;0.507;9091.55806983659;1544;0;0.427;2.316436989;35.5;544.374938742787;32;0;0.501;53161;Montsûrs;200033298;CC des Coëvrons;53;Mayenne;52;Pays de la Loire;100;21787.74011486923;53150/53150/53150/53150/53150
Enedis;2019;Electricité;159.028171633767;8;0;0.716;76.7643842238103;6;0;0.676;973.07796887321;45;0;0.851;3033.29990601336;485;0;0.791;0.0;0.0;0.0;0;1;0.0;53162;Moulay;200055887;CC Mayenne Communauté;53;Mayenne;52;Pays de la Loire;100;4242.170430744148;53100
Enedis;2019;Electricité;485.326030609381;17;0;0.496;1808.12766666667;1;1;1.0;234.474198910874;20;0;0.557;1321.66577452257;244;0;0.522;0.0;0.0;119.590805531776;4;0;0.635;53164;Neuilly-le-Vendin;200042182;CC du Mont des Avaloirs;53;Mayenne;52;Pays de la Loire;100;3969.184476241271;53250
Enedis;2019;Electricité;160.82664433204;8;0;0.384;0.0;0;1;0.0;57.4438286136351;17;0;0.774;1009.44757815182;142;0;0.725;0.0;0.0;0.0;0;0;0.0;53165;Niafles;200048551;CC du Pays de Craon;53;Mayenne;52;Pays de la Loire;100;1227.7180510974952;53400
Enedis;2019;Electricité;1008.79412990622;33;0;0.92;1789.73597983006;4;0;0.951;475.661758352488;37;0;0.843;3874.24333425281;537;0;0.87;0.678730766;24.4;59.747429482425;7;0;0.956;53175;Parné-sur-Roc;200083392;CA Laval Agglomération;53;Mayenne;52;Pays de la Loire;100;7208.182631824003;53260
Enedis;2019;Electricité;397.149916603427;21;0;0.787;0.0;0;1;0.0;397.614188173575;18;0;0.644;865.579635555726;131;0;0.741;0.0;0.0;0.0;0;1;0.0;53177;La Pellerine;245300355;CC de l'Ernée;53;Mayenne;52;Pays de la Loire;100;1660.343740332728;53220
Enedis;2019;Electricité;469.190387594646;24;0;0.876;0.0;0;0;0.0;63.0019603664465;12;0;0.843;891.761562908619;152;0;0.781;0.0;0.0;0.0;0;1;0.0;53179;Placé;200055887;CC Mayenne Communauté;53;Mayenne;52;Pays de la Loire;100;1423.9539108697115;53240
Enedis;2019;Electricité;1145.05254992786;42;0;0.62;43.7303854212492;1;1;0.925;227.041472626492;24;0;0.513;1664.3867758934;241;0;0.52;0.0;0.0;0.0;0;1;0.0;53180;Pommerieux;200048551;CC du Pays de Craon;53;Mayenne;52;Pays de la Loire;100;3080.2111838690007;53400
Enedis;2019;Electricité;116.252188152105;7;0;0.59;75.4237774085973;1;1;0.908;5943.15010165318;66;0;0.644;2190.66655396481;366;0;0.592;0.0;0.0;0.0;0;1;0.0;53181;Pontmain;245300389;CC du Bocage Mayennais;53;Mayenne;52;Pays de la Loire;100;8325.492621178691;53220
Enedis;2019;Electricité;535.130113266609;12;0;0.916;47.9172186841521;1;0;0.979;57.0560972928001;7;0;0.87;424.644111140486;52;0;0.771;0.0;0.0;0.0;0;1;0.0;53184;Préaux;245300223;CC du Pays de Meslay-Grez;53;Mayenne;52;Pays de la Loire;100;1064.7475403840472;53340
Enedis;2019;Electricité;864.627587054546;38;0;0.498;2746.10025412833;14;0;0.728;3541.41055178883;145;0;0.519;7084.35008450835;1291;0;0.437;1.851892702;43.0;338.444545265316;37;0;0.492;53185;Pré-en-Pail-Saint-Samson;200042182;CC du Mont des Avaloirs;53;Mayenne;52;Pays de la Loire;100;14574.933022745372;53140/53140
Enedis;2019;Electricité;677.936096101947;43;0;0.678;211.218118037451;1;1;0.922;504.78917852901;18;0;0.667;956.610666829406;183;0;0.578;0.0;0.0;72.5562186749584;3;0;0.798;53202;Saint-Berthevin-la-Tannière;245300389;CC du Bocage Mayennais;53;Mayenne;52;Pays de la Loire;100;2423.1102781727723;53220
Enedis;2019;Electricité;193.962258893;5;0;0.871;0.0;0;0;0.0;143.954556887374;15;0;0.672;648.542772380361;95;0;0.796;0.0;0.0;0.0;0;0;0.0;53206;Saint-Charles-la-Forêt;245300223;CC du Pays de Meslay-Grez;53;Mayenne;52;Pays de la Loire;100;986.459588160735;53170
Enedis;2019;Electricité;869.701743337031;36;0;0.804;286.094417884471;15;0;0.604;1044.1160688943;67;0;0.758;4493.631969427;681;0;0.78;0.871517447;27.0;121.20381321647;11;0;0.792;53210;Saint-Denis-d'Anjou;245300447;CC du Pays de Château-Gontier;53;Mayenne;52;Pays de la Loire;100;6814.748012759272;53290
Enedis;2019;Electricité;2065.85663967888;89;0;0.778;545.441963529005;11;0;0.88;1033.58106881464;64;0;0.823;4049.79700762349;697;0;0.712;0.633622074;25.7;112.119923829305;15;0;0.824;53211;Saint-Denis-de-Gastines;245300355;CC de l'Ernée;53;Mayenne;52;Pays de la Loire;100;7806.796603475321;53500
Enedis;2019;Electricité;498.834308356937;22;0;0.5;0.0;0;1;0.0;49.7470874514551;11;0;0.487;1455.31326907276;233;0;0.332;0.0;0.0;0.0;0;1;0.0;53223;Saint-Germain-de-Coulamer;200042182;CC du Mont des Avaloirs;53;Mayenne;52;Pays de la Loire;100;2003.894664881152;53700
Enedis;2019;Electricité;956.618877472585;47;0;0.535;0.0;0;0;0.0;184.892949477566;23;0;0.582;2103.94434901685;307;0;0.482;0.0;0.0;113.607520464378;7;0;0.586;53226;Saint-Hilaire-du-Maine;245300355;CC de l'Ernée;53;Mayenne;52;Pays de la Loire;100;3359.0636964313794;53380
Enedis;2019;Electricité;587.858886802475;32;0;0.532;0.0;0;1;0.0;165.64949655922;33;0;0.412;1672.7331353619;292;0;0.442;0.0;0.0;62.4616211051742;7;0;0.573;53228;Blandouet-Saint Jean;200033298;CC des Coëvrons;53;Mayenne;52;Pays de la Loire;100;2488.703139828769;53270/53270
Enedis;2019;Electricité;439.600009189924;18;0;0.826;46.378;1;0;1.0;0.0;0;1;0.0;865.006369061788;143;0;0.674;0.0;0.0;0.0;0;1;0.0;53230;Saint-Julien-du-Terroux;200055887;CC Mayenne Communauté;53;Mayenne;52;Pays de la Loire;100;1350.9843782517119;53110
Enedis;2019;Electricité;179.169770168358;12;0;0.495;0.0;0;1;0.0;0.0;0;1;0.0;855.083542717142;127;0;0.496;0.0;0.0;0.0;0;1;0.0;53232;Saint-Léger;200033298;CC des Coëvrons;53;Mayenne;52;Pays de la Loire;100;1034.2533128855;53480
Enedis;2019;Electricité;0.0;0;1;0.0;0.0;0;1;0.0;153.247849524755;18;0;0.82;1210.16328872051;155;0;0.805;0.0;0.0;0.0;0;0;0.0;53233;Saint-Loup-du-Dorat;245300223;CC du Pays de Meslay-Grez;53;Mayenne;52;Pays de la Loire;100;1363.4111382452652;53290
Enedis;2019;Electricité;423.108502893682;16;0;0.915;0.0;0;1;0.0;89.0034443015702;1;1;0.972;950.064587371656;153;0;0.756;0.0;0.0;0.0;0;1;0.0;53234;Saint-Loup-du-Gast;245300389;CC du Bocage Mayennais;53;Mayenne;52;Pays de la Loire;100;1462.1765345669082;53300
Enedis;2019;Electricité;212.035956621777;13;0;0.476;0.0;0;1;0.0;90.7880302429202;13;0;0.475;1299.53508680548;205;0;0.493;0.0;0.0;184.431273704916;6;0;0.317;53240;Saint-Martin-du-Limet;200048551;CC du Pays de Craon;53;Mayenne;52;Pays de la Loire;100;1786.7903473750932;53800
Enedis;2019;Electricité;738.162323019379;25;0;0.764;0.0;0;0;0.0;250.243841048635;25;0;0.767;1380.95946923894;183;0;0.712;0.0;0.0;0.0;0;0;0.0;53251;Saint-Quentin-les-Anges;200048551;CC du Pays de Craon;53;Mayenne;52;Pays de la Loire;100;2369.365633306954;53400
Enedis;2019;Electricité;946.435808093749;25;0;0.453;0.0;0;1;0.0;456.777743349007;20;0;0.652;869.511354415466;141;0;0.415;0.0;0.0;0.0;0;1;0.0;53257;Saulges;200033298;CC des Coëvrons;53;Mayenne;52;Pays de la Loire;100;2272.724905858222;53340
Enedis;2019;Electricité;1183.55734967684;41;0;0.572;648.671712284419;6;0;0.624;1223.17922126954;55;0;0.544;2268.44932904109;344;0;0.487;0.0;0.0;256.098263871627;9;0;0.303;53258;La Selle-Craonnaise;200048551;CC du Pays de Craon;53;Mayenne;52;Pays de la Loire;100;5579.955876143516;53800
Enedis;2019;Electricité;904.701409192735;20;0;0.554;0.0;0;1;0.0;187.802228237193;29;0;0.441;1332.81660044604;160;0;0.438;0.0;0.0;0.0;0;1;0.0;53259;Senonnes;200048551;CC du Pays de Craon;53;Mayenne;52;Pays de la Loire;100;2425.320237875968;53390
Enedis;2019;Electricité;391.919645525826;22;0;0.828;111.695157214316;8;0;0.638;738.860979881079;46;0;0.779;3367.59856211284;450;0;0.756;0.0;0.0;111.017013614825;6;0;0.752;53262;Soulgé-sur-Ouette;200083392;CA Laval Agglomération;53;Mayenne;52;Pays de la Loire;100;4721.091358348886;53210/53210
Enedis;2019;Electricité;610.060699296872;31;0;0.781;33.0149600918968;1;1;0.939;175.499008831881;25;0;0.828;1625.72945793873;275;0;0.671;0.0;0.0;82.0383104829585;4;0;0.0187;53269;Vautorte;245300355;CC de l'Ernée;53;Mayenne;52;Pays de la Loire;100;2526.3424366423383;53500
Enedis;2019;Electricité;830.041064866223;31;0;0.492;12907.3424711084;27;0;0.518;10147.1719576893;165;0;0.45;7325.2531374926;1494;0;0.376;1.800935323;40.4;622.350881367979;50;0;0.491;53271;Villaines-la-Juhel;200042182;CC du Mont des Avaloirs;53;Mayenne;52;Pays de la Loire;100;31832.159512524504;53700
Enedis;2019;Electricité;296.451652267002;11;0;0.449;11245.0235544779;12;0;0.655;681.906292713359;34;0;0.476;2604.35127253226;433;0;0.409;0.0;0.0;175.459531519783;10;0;0.183;53276;Voutré;200033298;CC des Coëvrons;53;Mayenne;52;Pays de la Loire;100;15003.192303510303;53600
Enedis;2019;Electricité;109.739056282259;6;0;0.895;0.0;0;1;0.0;383.928738440006;16;0;0.879;3088.13672715844;365;0;0.811;0.0;0.0;59.1394486445162;6;0;0.869;53021;La Bazoge-Montpinçon;200055887;CC Mayenne Communauté;53;Mayenne;52;Pays de la Loire;100;3640.943970525221;53440
Enedis;2019;Electricité;820.151121024544;35;0;0.844;2083.84637047412;13;0;0.819;596.361070965954;42;0;0.819;3235.95446348728;446;0;0.795;0.0;0.0;0.0;0;1;0.0;53025;Bazougers;245300223;CC du Pays de Meslay-Grez;53;Mayenne;52;Pays de la Loire;100;6736.3130259518975;53170
Enedis;2019;Electricité;86.6775546867609;8;0;0.47;0.0;0;0;0.0;0.0;0;1;0.0;527.153055679112;84;0;0.506;0.0;0.0;0.0;0;1;0.0;53038;Boulay-les-Ifs;200042182;CC du Mont des Avaloirs;53;Mayenne;52;Pays de la Loire;100;613.8306103658729;53370
Enedis;2019;Electricité;1322.8997698821;48;0;0.706;76.1199490864806;1;1;0.92;270.466078483507;27;0;0.668;2419.68963481296;410;0;0.652;0.0;0.0;0.0;0;1;0.0;53042;Brecé;245300389;CC du Bocage Mayennais;53;Mayenne;52;Pays de la Loire;100;4089.175432265047;53120
Enedis;2019;Electricité;334.734792580781;16;0;0.662;10.826;1;0;1.0;75.9617583211113;12;0;0.774;834.320435288932;119;0;0.792;0.0;0.0;157.716957093562;5;0;0.538;53046;Le Buret;245300223;CC du Pays de Meslay-Grez;53;Mayenne;52;Pays de la Loire;100;1413.5599432843865;53170
Enedis;2019;Electricité;210.059055400858;11;0;0.902;66.5782275363776;2;0;0.514;81.3822207828725;17;0;0.547;2040.63127906259;304;0;0.723;0.0;0.0;0.0;0;1;0.0;53051;Champéon;200055887;CC Mayenne Communauté;53;Mayenne;52;Pays de la Loire;100;2398.650782782698;53640
Enedis;2019;Electricité;328.650949762826;17;0;0.389;0.0;0;1;0.0;543.017736623146;30;0;0.455;2602.88229090151;336;0;0.412;0.0;0.0;0.0;0;1;0.0;53056;La Chapelle-Anthenaise;200083392;CA Laval Agglomération;53;Mayenne;52;Pays de la Loire;100;3474.550977287482;53950
Enedis;2019;Electricité;2440.15866779249;57;3;0.808;60192.19145616;141;2;0.794;37961.1777330783;1075;1;0.817;40271.9809818202;8498;0;0.821;6.521841439;22.5;1785.20852604764;183;1;0.772;53062;Château-Gontier-sur-Mayenne;245300447;CC du Pays de Château-Gontier;53;Mayenne;52;Pays de la Loire;100;142650.71736489865;53200/53200/53200/53200
Enedis;2019;Electricité;773.295177632128;43;0;0.554;10655.5581243762;31;0;0.66;2810.03550618233;137;0;0.542;9215.40475709846;1401;0;0.513;2.620157271;38.6;1007.40431181585;52;0;0.572;53077;Cossé-le-Vivien;200048551;CC du Pays de Craon;53;Mayenne;52;Pays de la Loire;100;24461.69787710497;53230
Enedis;2019;Electricité;414.890453875116;22;0;0.515;0.0;0;1;0.0;117.697257015196;14;0;0.445;1872.54718439547;243;0;0.457;0.0;0.0;0.0;0;1;0.0;53082;Courbeveille;200048551;CC du Pays de Craon;53;Mayenne;52;Pays de la Loire;100;2405.134895285782;53230
Enedis;2019;Electricité;945.551754208871;38;0;0.599;52289.464717749;46;0;0.675;9355.42137081162;256;0;0.503;11158.5129033437;2328;1;0.401;3.012752324;36.7;615.93547374873;50;1;0.544;53084;Craon;200048551;CC du Pays de Craon;53;Mayenne;52;Pays de la Loire;100;74364.88621986192;53400
Enedis;2019;Electricité;1132.15634189091;32;0;0.489;0.0;0;1;0.0;109.006206764121;11;0;0.46;1340.00660196864;172;0;0.427;0.0;0.0;135.268008350605;9;0;0.502;53098;Fontaine-Couverte;200048551;CC du Pays de Craon;53;Mayenne;52;Pays de la Loire;100;2716.437158974276;53350
Enedis;2019;Electricité;7167.15963107834;23;0;0.475;3436.09607921097;6;1;0.971;2545.39544213491;65;0;0.389;5826.21316828238;865;0;0.361;1.890819672;45.2;183.311040975193;17;0;0.396;53103;Le Genest-Saint-Isle;200083392;CA Laval Agglomération;53;Mayenne;52;Pays de la Loire;100;19158.17536168179;53940/53940
Enedis;2019;Electricité;400.208488890494;18;0;0.764;3836.86749267446;32;0;0.696;7300.24252193958;203;0;0.669;8956.98326484026;1435;0;0.588;1.670473282;30.7;458.159415319604;32;0;0.681;53107;Gorron;245300389;CC du Bocage Mayennais;53;Mayenne;52;Pays de la Loire;100;20952.461183664404;53120
Enedis;2019;Electricité;995.083414127311;31;0;0.492;51.5741666666667;1;1;1.0;277.660837933421;20;0;0.299;1723.56439701365;300;0;0.371;0.0;0.0;63.6112360891838;7;0;0.447;53113;Hambers;200033298;CC des Coëvrons;53;Mayenne;52;Pays de la Loire;100;3111.494051830233;53160
Enedis;2019;Electricité;279.645796780912;12;0;0.81;0.0;0;0;0.0;60.9304188096776;13;0;0.907;767.374602237133;141;0;0.733;0.0;0.0;0.0;0;1;0.0;53118;Le Housseau-Brétignolles;200055887;CC Mayenne Communauté;53;Mayenne;52;Pays de la Loire;100;1107.9508178277226;53110/53110
Enedis;2019;Electricité;307.130251124148;12;0;0.889;247.235820466698;13;0;0.846;1936.83487126986;119;0;0.827;10512.7530642627;1980;0;0.796;1.670765158;22.1;234.204588108609;24;0;0.85;53119;L'Huisserie;200083392;CA Laval Agglomération;53;Mayenne;52;Pays de la Loire;100;13238.158595232017;53970
Enedis;2019;Electricité;725.489671589211;26;0;0.413;0.0;0;0;0.0;151.724265769972;20;0;0.448;1350.80843481368;261;0;0.375;0.0;0.0;66.9517943905968;5;0;0.415;53120;Izé;200033298;CC des Coëvrons;53;Mayenne;52;Pays de la Loire;100;2294.9741665634597;53160
Enedis;2019;Electricité;2335.06594541888;67;0;0.779;78.8332179115432;1;1;0.914;487.220424286633;46;0;0.77;3769.29041438119;508;0;0.764;0.693908645;25.0;226.339840272184;14;0;0.801;53124;Prée-d'Anjou;245300447;CC du Pays de Château-Gontier;53;Mayenne;52;Pays de la Loire;100;6896.74984227043;53200/53200
Enedis;2019;Electricité;243.063655875125;11;0;0.455;0.0;0;0;0.0;71.3153006616934;14;0;0.358;856.799817158558;136;0;0.428;0.0;0.0;238.593555380375;9;0;0.424;53128;Laubrières;200048551;CC du Pays de Craon;53;Mayenne;52;Pays de la Loire;100;1409.7723290757513;53540
Enedis;2019;Electricité;366.758629738529;8;8;0.828;89033.6999883222;245;7;0.789;127588.994877693;3650;0;0.732;93732.1120680818;28387;1;0.713;13.291443796;19.7;16357.7466340888;545;1;0.684;53130;Laval;200083392;CA Laval Agglomération;53;Mayenne;52;Pays de la Loire;100;327079.31219792436;53000
Enedis;2019;Electricité;155.058219365886;10;0;0.5;0.0;0;0;0.0;0.0;0;1;0.0;475.029220720824;67;0;0.508;0.0;0.0;0.0;0;1;0.0;53134;Livet;200033298;CC des Coëvrons;53;Mayenne;52;Pays de la Loire;100;630.08744008671;53150
Enedis;2019;Electricité;310.222544167472;18;0;0.529;61482.5955665928;27;0;0.771;4960.92863699975;153;0;0.547;9935.76332899958;1881;0;0.531;2.182810682;30.6;300.793843716291;25;0;0.527;53140;Louverné;200083392;CA Laval Agglomération;53;Mayenne;52;Pays de la Loire;100;76990.30392047588;53950
